,SRR14291145,SRR14291146,SRR14291147,SRR14291148,SRR14291149,SRR14291150,SRR14291151,SRR14291152,SRR14291153,SRR14291154,SRR14291155,SRR14291156,SRR14291157,SRR14291158,SRR14291159,SRR14291160,SRR14291161,SRR14291162,SRR14291163,SRR14291164,SRR14291165
Butyricimonas faecalis,-4.973737547293493,-5.135649399969657,-5.652512110380308,-5.4196286010954635,-4.886913595831803,-7.588330743570169,-7.59200771356429,-7.506010148564361,-7.475750654048772,-7.580910865843341,-7.8625971506746355,-3.284726671339576,-7.1594888889166555,-7.519510335548317,-7.339809522657895,-4.102132393753457,-3.98953290411024,-4.664650461742557,-3.721810026754793,-3.356695211386927,-4.2051794904019255
Veillonella rogosae,-8.86214872229435,-9.883842249559143,-10.78962524174772,0.0,-10.292905955507802,-11.338352490562167,-9.744010807009355,-10.004557897468054,-9.440126744318118,-10.651300193734828,-10.809016110469885,-2.069679686595971,-10.59012324324667,-9.487329929799154,-9.592790263827842,-9.466267048761585,-9.51015158466657,-8.848075898111267,-9.680137177589957,-9.258232572501253,-10.312707954706546
Acutalibacter muris,-6.7456629798135,-7.336947789671491,-7.233575432941793,-7.872648231218553,-7.502133917645648,-6.568965418703224,-5.654663321414044,-5.279806113277897,-6.2164781670111795,-6.1183599053618485,-6.672879422483762,-7.724349808896705,-4.958867090251423,-4.7626154655350454,-4.231723775033434,-5.082562756287458,-4.927068817163589,-4.996999598624341,-5.359812968405103,-5.466997315806913,-5.331072722114938
Haemophilus parainfluenzae,-7.179984062547837,-9.329253397881503,-8.22774635413958,-7.855160804489705,-6.389867685394733,-9.990429187141634,-7.252870328644689,-8.240998093290159,-7.24308989725851,-9.803303287179826,-9.809016110469885,0.6969135713141793,-9.113685199303575,-8.445509754104545,-7.654190808491922,-8.559376453152998,-8.603260989058017,-6.9515804738651275,-8.905203733224653,-7.53091714836876,-8.660631258126685
Desulfovibrio fairfieldensis,-7.9852969530672375,0.0,0.0,0.0,-11.477330526645279,0.0,-10.59200771356443,-9.938969555840503,-11.33824713029913,-11.272788570481115,-11.306515769940777,-10.683707824399393,-10.358797697140115,-9.767437848992008,-9.855824669661613,-5.421872929403057,-4.0713597320882595,-4.035182792512227,-4.799125213806961,-5.353480887649059,-10.181463421428198
Intestinibacillus sp. NTUH-41-i26,-5.503957083420219,-6.445050396980862,-6.251205326963577,-6.185806116478159,-6.267877161016117,-6.933597964544829,-6.055954813324066,-5.697807330484182,-6.31386297167188,-6.674020270234804,-6.672879422483762,-6.7768172287908275,-5.880065522543823,-5.29402200091889,-4.924141612601744,-5.3499230875240436,-5.368044527363972,-5.526147803223897,-5.8659285844912095,-6.1170904716879555,-5.656538503492796
Anaerocolumna sp. AGMB13025,-7.458633092910727,-7.0011992001972905,-6.427055162362992,-7.7066382797795985,-7.271426228097188,-6.946035067783051,-6.64714926775673,-6.642920092778722,-7.220249920900387,-6.973228288622092,-6.679733093524837,-6.97098977647982,-6.687420444601438,-6.482035630129643,-5.792321727355397,-5.316519929256825,-6.050719966029225,-5.850852982781833,-6.403805949142622,-6.849218860850176,-6.739241092823058
Maliibacterium massiliense,-5.768527088165236,-7.239986059784402,-6.666242826242417,-7.509101047129443,-6.557383778211106,-8.457934106314516,-7.3593469567740115,-6.375540216668956,-7.220249920900387,-7.329372098847372,-8.764621991111346,-5.901376926024225,-6.601932545536155,-6.226064616818422,-6.081828344550378,-6.331840728540583,-5.310479239830158,-5.546263164520977,-5.974773580809494,-6.0119934092104295,-7.057566951030217
Ligilactobacillus ruminis,-0.47522806696034187,-6.640668266086178,-6.1791276489194,-7.2994628982737195,-7.161975085681197,-8.111283582015913,-7.461076843737827,-7.122483622030734,-7.6996466659756155,-7.522017176789775,-7.2391605021388585,-1.568423287452603,-7.477060578759881,-6.888292243866282,-6.5338965747741975,-6.595902329178105,-7.206370836489428,-7.255733867024509,-7.073958190959029,-7.610534316432143,-7.37859589036285
Oscillibacter hominis,-5.497576289998497,-5.79637940830878,-5.1707154091032,-5.434160627006839,-5.33684930309524,-4.782369056812412,-4.017906205474881,-3.037432194726155,-4.158338040283903,-4.247010129289884,-4.88025101523851,-7.345838185642976,-3.421941680132251,-2.7051989278087074,-2.2479026024004045,-2.021510959066477,-3.0698014654659573,-3.379592834399417,-3.4021524302901063,-3.744461119637036,-4.202193573418388
Ruminococcus bicirculans (ex Wegman et al. 2014),-5.714250027182043,-6.5529253714445,-5.9995483111219325,-7.247206661142301,-6.397603334174339,0.17196214161541176,0.9533815467755147,1.0233641675216791,1.2998802012223711,2.2119956015093734,-1.3493283542302417,-6.291390401620588,-2.8580664494639296,-2.762214326914112,-1.916127928969787,-0.08323782767728734,2.1546984293646623,2.2251078425218767,2.4812956729644524,1.7512383975012586,-5.912235083184067
Prevotella intermedia,-4.408092500216484,-4.807026652508287,-4.756726761227072,-4.962243151433767,-4.7768908085039765,-7.289989469000417,-7.334997095358265,-8.055783220823244,-7.637807412157752,-7.265869156541211,-8.165159920695087,-2.809921962494502,-7.352133966859054,-7.716811775921936,-7.870324239356693,-7.357742591983359,-7.152599580048437,-7.248391891683359,-6.928816290446605,-6.755732231972064,-8.586084304761668
Anaerocolumna chitinilytica,-7.390843003368779,-7.063663287143938,-6.4170710737903685,-7.698818775320296,-7.6238791899980365,-7.042896607035642,-6.8608244719920775,-6.7269190787254844,-7.289884108737451,-7.279741331122773,-6.728642694005772,-6.907213866046513,-6.547631161132436,-6.370221626800291,-5.666790845271532,-5.446676320403631,-6.406863776254501,-6.050264748724529,-6.513778791167761,-6.625964357001726,-6.943474145040667
Parabacteroides chongii,-3.5252162027920186,-6.12895474739565,-5.887321915634831,-5.696870503530774,-5.956622567643213,-5.100816582964814,-5.153714861985123,-5.19840172499407,-5.379826234050237,-4.994517829515725,-4.643271624966,-3.9537724323006698,-4.231042149941686,-4.44165055864889,-4.079720681588385,-6.091227617414589,-5.741967259889598,-6.4192325993073895,-5.955244415724243,-5.615659348609989,-7.304145941202956
Amedibacterium intestinale,-6.683506503750939,-6.416236699476122,-5.857762117907715,-6.816572306812445,-6.53162068214602,-7.658232756800326,-7.219055615652449,-6.7443221249869225,-7.598006404099795,-7.678607539730458,-7.393978611190961,-6.065730266450234,-6.904231833674584,-5.895312671544051,-5.477313046407818,-6.03163882112479,-6.5617843530818485,-6.452591196253825,-6.632831462811519,-6.879720949247523,-5.2871728625992365
Blautia obeum,-0.2897068658117864,-0.6864719556992903,0.07463461321652301,-0.03786888835904159,-1.0158510793589113,-1.3935738891478995,-0.36810254393430525,-0.4648129640171041,-1.3424799794210347,-0.35111925682294964,0.14466503285400223,0.6875243039702763,0.5256837750404794,2.088515152426146,2.2534575257024567,2.028072927574041,-0.9387544453023275,-0.9782804012777482,-1.1383091797058549,-1.2188260627038696,-0.25965481763931963
[Clostridium] hylemonae,-6.202639268208143,-6.169596731893002,-5.543506750535986,-6.6191754385292585,-6.428967505083679,-6.0869776754997496,-5.479307580814912,-4.813355186875948,-5.846394033969166,-5.761339994076085,-5.691805925825406,-5.954779549298563,-4.675933126979925,-4.125644125674056,-3.8414693766844783,-4.077173526857035,-4.957482487152251,-4.77372855665118,-5.160763018496294,-5.44858947384837,-5.1658665663771
Prevotella sp. E15-22,-5.26521357990712,-6.380016511563367,-6.305425717961461,-6.6191754385292585,-6.188569295692914,0.0,0.0,-11.260897650728078,-11.33824713029913,0.0,-11.809016110470145,-3.511187713613784,-11.528722698582712,0.0,-10.592790263827952,-9.466267048761585,-9.050719966029263,-10.170003992998728,-9.648428317862594,-9.165123168109826,-9.977104922921951
Massilistercora timonensis,-4.970199360257315,-5.559661702940379,-5.342738876429511,-4.50910104712942,-5.865299782725741,-4.396904672916916,-4.668858533091962,-4.275371920858004,-5.078289927994052,-5.252129099914897,-5.236631675828104,-4.864948139069495,-4.491633379847152,-3.935452062397261,-3.583801480600499,-3.459239781867539,-4.263410986173376,-4.187449127458032,-4.418773524740591,-4.535766548030148,-4.608969138304187
Faecalibacterium prausnitzii,-2.1476534089318373,1.598225140346589,2.30310830702739,1.6308381916883494,1.3780334942871555,0.6389599608686941,1.2037235247885518,0.6075176688318785,0.8527840356080197,0.5625938280253935,0.8623222334691131,-2.4683096496657875,-0.11729998389249569,0.2779805480389057,0.2733552939571218,0.39443198385048117,2.0716080274341317,1.8386535673633249,1.6569271610948706,1.4765899302441903,0.792514640016595
Dorea longicatena,0.7646720117272751,0.07701946660281747,-0.015622639259473072,-0.3221360494687558,-0.5292952008848659,-1.85014717124727,-1.1165174539400022,-0.4202508395099161,-1.7847051005615928,-1.7316919551314651,-1.3755176022252837,0.4158104554433106,-2.1152710627142652,-1.1028635834078002,0.022961967892362965,1.1173446413034345,-0.8419313857776238,-1.0339987997983455,-0.784982690032321,-1.607340392079384,-2.3045461525072524
Jahgtovirus gastrointestinalis,0.0,0.0,0.0,0.0,0.0,-4.753389989840645,-9.213496090310613,-4.923028011971448,-10.097239030795079,-4.051387351547592,-2.748095056671943,0.0,-8.828282980441292,0.0,0.0,0.0,0.0,0.0,0.0,-7.662622827580575,0.0
Anaerostipes caccae,-3.3465922289397194,-6.539546341643309,-5.950721483815275,-6.247206661142301,-6.425009491514995,-7.175732289742736,-6.728069263140305,-6.779770960991214,-7.31386297167188,-7.096711342057087,-6.839389759513316,-3.7595551401697547,-6.729980906829484,-6.370221626800291,-5.896054514450082,-5.157928018622103,-5.765317747166975,-5.548515616252357,-5.898194674705285,-6.32802090265811,-3.744299382646073
Bifidobacterium pseudocatenulatum,-1.085027930394135,-8.491524826780363,-8.481502946385373,-9.615490391721487,-9.44490904895269,-9.440232104581108,-9.402973889174314,-9.004557897468054,-9.549751235492568,-9.218340786458626,-9.839389759513333,-0.9642556203304433,-9.528722698582392,-8.767437848991944,-8.855824669661613,-7.595902329178105,-7.281332894170642,-7.043895223848817,-7.832140271034941,-8.464683449968696,-2.9335359079845325
Ruminococcus champanellensis,-6.590940385014859,-7.744290897160347,-7.275052068917952,-8.090648883437847,-7.6238791899980365,-4.625356600553616,-4.091205660507112,-3.5134505726933,-4.1181986494306875,-3.4758753951450316,-5.220301474887528,-7.238922981726464,-3.498055562335428,-3.1240969994765764,-2.1885001993829176,-4.136470710540805,-4.597262248436557,-4.255733867024506,-4.713583660683013,-5.030696847888833,-5.501677374505374
Alistipes sp. dk3624,-6.706870496816445,-7.432631137726789,-8.181942664526462,-7.035443381414373,-7.527371209144675,-3.745216058394945,-3.626223428902183,-3.3901904516078867,-2.8617770666685463,-3.3516342496045417,-5.496133155185436,-7.288848207058141,-6.59798536101949,-5.597512847549577,-5.488453604013023,-3.4273480594692054,-2.865393992150263,-3.680001692356889,-3.7316401547189844,-2.8105064545162204,-6.009797085989389
Anaerostipes rhamnosivorans,-7.277186221573193,-6.867033961872566,-6.349052650361718,-7.586344046061903,-7.097558357185437,-7.322050678232716,-6.869541689093186,-6.85717546467682,-7.440126744318067,-7.45752845033806,-6.95518675861269,-6.615228086516583,-6.9238606404235234,-6.435241418650698,-5.907223822168192,-5.281391705853224,-6.161423430435445,-5.910441779071638,-6.348623033873318,-6.5801606673886015,-6.768387438482563
Klebsiella pneumoniae,-6.255491150473875,-7.3064134215233825,-6.5820298223393365,-6.859512829029397,-7.8387300623218685,-6.168427489119492,-5.656547965758986,-6.159359624265772,-6.305825652606465,-6.697103883347855,-6.988837148054617,-5.555952277200976,-6.0665612871895025,-5.826599921460033,-5.17775276454891,-4.7013954580254165,-5.213235377787233,-4.945631207533933,-5.444069819356348,-5.388141895095678,-6.103254589077422
Bacteroides sp. PHL 2737,-0.25048674402900156,0.0,-3.9263239146868565,-4.009821908141377,-3.9573369499508924,0.0,0.0,0.0,0.0,0.0,0.0,-0.5051351819472253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0531181425966265,0.0
Prevotella sp. Rep29,-4.690039473590162,-5.465989734673222,-5.276555659508327,-5.604491392772141,-5.191928307782819,-10.710321267948993,-10.776432284701857,-10.004557897468054,-10.990323826878612,-10.38826578790111,-11.306515769940777,-2.8775460998631437,-9.943760197861272,-9.21724076643143,-9.370397842491315,-8.276442489881504,-8.17030158178192,-8.893163787639828,-8.762599337781875,-8.035840151164818,-10.00458565934415
Megamonas funiformis,-9.135713795620331,-10.88384224955928,-10.427055162363153,-10.58634404606207,-11.351799644561385,-9.405466686420429,-9.353220853977218,-9.32229819539202,-9.668395731991248,-10.885765447371973,-9.93454699255372,-8.531704730954303,-9.005160742525366,-8.960082926934332,-8.25175334599271,-2.0688598043861273,0.555853490988391,1.1469084438566253,1.0683911434674165,-0.31676104211498773,-8.87213536332041
Bifidobacterium longum,-0.23614107806051304,-4.992058546340809,-4.31157794494305,-5.3143208570008325,-5.129407223224762,-4.922802761545325,-4.946997829173178,-4.288077375418612,-5.054527354823636,-5.157844992808547,-5.290690802778928,0.009779133099979291,-4.848070152819069,-4.018286716377563,-3.7624335164085334,-2.396146104284684,-1.9661531345319776,-2.020843136302233,-2.108932310296056,-3.158563322260179,-4.581550579240992
Lachnospira eligens,1.8025652095218965,-3.2123011828472325,-2.9313481573341376,-5.292090909617371,-3.9137008955470316,0.14843683198666252,-0.32615829212342123,0.06718506923594587,-0.6791431668251743,-2.1214792472060235,-0.24252596722523978,2.5000022145300935,-0.890739394804516,-0.5706601052997973,0.9420961937878941,2.5682847675141938,0.7694227254392534,1.9937424335145666,0.5589309003099958,1.182475133392401,1.323128906401551
Alistipes senegalensis,-3.904993903389741,-4.54176758155998,-5.279567550040428,-3.6551337712579506,-4.707943454786487,-4.083538591532975,-3.9737690579688154,-3.2615239563772955,-3.5967801438976896,-4.077653006241399,-4.999515916580632,-6.044132631952507,-4.018947694255432,-3.4231419410760706,-3.304308652033533,-3.4704998978837054,-2.676866149082038,-3.141672861597051,-3.0881785666666657,-2.673604067623891,-3.599771597784247
Alistipes ihumii,-6.1718332214269696,-6.539546341643309,-7.012017663084154,-5.989408903674649,-6.588033991051295,-7.313968331934857,-7.2700796186769105,-6.231150307333784,-6.7976787489361445,-7.115247293494521,-7.371610798162511,-7.094299418647016,-6.385764744740335,-5.754613808634304,-5.502501378498654,-5.321608805929629,-4.792475161600126,-6.613055868447073,-5.528134084144821,-5.120729048751308,-5.001986988498715
Alistipes onderdonkii,-3.6744817336682387,-3.9597720639737726,-4.5885515417347165,-3.0375991861246523,-4.101501226654876,0.13530714225351675,1.0657037387175274,1.4446027475168113,0.43882134360021574,-1.1716209623077045,-2.9596110095220323,-5.377899394875265,1.7495694523879843,-1.4028341519723706,-2.5593672622903036,0.2893507998493964,0.12550986048466287,-0.4238126898049704,0.8565201736713748,0.5753954740021933,-2.9694693535735954
Enterococcus faecium,-5.241562311842475,-5.223846357129143,-4.443850404905964,-5.597205038693653,-5.2732040410650916,-5.301929082311932,-5.171121138588742,-5.106642105551402,-5.8847894127061755,-5.838801968401162,-5.773758785683462,-5.274945650546991,-4.94000806300011,-4.326865257605907,-3.884971015321065,-4.269050355651456,-4.969054969316996,-4.724511565319198,-4.998313137616126,-5.644177160259757,-4.096770555507222
Bacteroides intestinalis,-2.18215689269898,-5.428515029254558,-6.9011718943958575,-5.982272722393027,-5.055648184607269,-1.4928624396174248,-1.4720291039093922,-2.4571252858647896,-1.4973261886079132,-1.3604749535774308,-2.1416088432649194,-3.4336726479937703,-1.9065183179202367,-5.432685713746942,-7.150952705205209,-4.471913611902649,-2.8680998917385425,-2.534774224193609,-2.8152632164549156,-2.4377699221408067,-7.822382328123311
Ruminococcus sp. SR1/5,-1.384059389533323,-0.9920585463408064,-0.6286133633418022,-0.817101250921342,-1.7076429246237699,-2.9848046379476156,-2.112389105094853,-1.6772924893889782,-1.7857526826293255,-1.0490652923936543,-1.416967071105605,0.019170288288939564,-1.2224710933976963,-0.48617014044168955,-1.0209112399605085,-0.988003017179787,-2.062551726386569,-2.5680903847085115,-2.2559242230202545,-1.4311192638109629,-0.20017536181704004
Alistipes indistinctus,-4.879466218512424,-6.989024486251189,-7.413758339749536,-6.335382472528663,-7.023872809052409,-7.083538591532988,-7.3593469567740115,-6.364733461712378,-6.921161802371138,-7.121479247206039,-7.36607261462107,-3.1166672316754522,-6.625845165480477,-5.754613808634304,-5.782004436369877,-5.471913611902649,-5.380868567721558,-5.978660007921407,-5.371090373999242,-4.929906706415728,-6.2745728258196
Phocaeicola coprophilus,-3.0150628956818273,-4.578920579977447,-5.538086474751732,-5.1967772342991605,-4.339640716492797,-6.100816582964814,-6.878311898720917,-6.113410038405275,-6.803325312077283,-7.096711342057087,-7.2646955942460005,-3.227923982777193,-6.578409822682723,-5.850278917929542,-5.896054514450082,-4.233846121585432,-3.658402543250462,-4.540647372919013,-4.000813476267774,-3.377764713963655,-0.8876919191094339
Subdoligranulum variabile,-3.179473283629096,-3.429028901046593,-3.004523126537216,-3.366788276894969,-3.447917798825029,-2.9680613741130393,-2.6033230267921033,-2.282822810109951,-2.7694273207733406,-4.099784176106706,-3.0594259774385253,-3.6795393874026447,-1.659514448031543,-1.4117721314686975,-1.1570505607578643,-1.5907096599577797,-1.872394639254375,-2.1947071557778073,-2.397409093025948,-2.5773456517815463,-1.7168732797945887
Ruminococcus bovis,-4.55604559456867,-6.412167035167082,-5.504223022885445,-7.075382126784511,-5.477330526645073,-4.793563642880904,-4.546739498425737,-4.714003190840193,-4.830452490100139,-5.349346798608623,-5.005961325845813,-5.21218313377403,-4.621832102973852,-3.814072823583869,-4.118137908251689,-4.82602211253916,-4.685192844137998,-3.944147716358602,-4.364635351861944,-5.238333015063534,-5.5090380794566265
Ruminococcus gauvreauii,-6.137696881899419,-6.2435973133367755,-5.356983923997935,-6.67177952256795,-6.219085722215972,-6.6685010922541395,-5.938947696459705,-5.8161128080549345,-6.503058000044508,-6.453592035778875,-5.906138577367903,-5.500486000343575,-5.872893867141574,-5.422507928742914,-5.14653403393819,-4.772780091262183,-5.4767285831290735,-5.39471028017332,-5.6308936585700256,-6.042726536750037,-5.873718133683081
Sellimonas intestinalis,-5.957007908635791,-5.331173152044848,-4.97737152027725,-5.982272722393027,-5.67937430258972,-6.3301785591161055,-5.639674147194585,-5.57595426890991,-6.197765906749008,-6.2017388191214895,-5.833645776978509,-5.343198303770261,-5.45190710153154,-4.960082926934283,-4.612460243967889,-4.317790466583229,-4.102883820421788,-4.282666194811504,-4.748874363772445,-4.68938973714336,-1.8130518584595745
Barnesiella viscericola,-5.086044734221187,-4.944263035244426,-6.413758339749536,-5.389422312241552,-4.484520904851546,-6.710321267948767,-6.704482442822691,-5.909222212446419,-6.59310760468693,-6.896412691571264,-7.244231491686268,-5.328764672284022,-6.22798882596414,-5.474130432044294,-5.5897877756662355,-3.6231311376501583,-3.089664971840744,-3.641625020643834,-2.786127873278085,-2.9327022409336805,-6.241501004213952
Campylobacter coli,-10.64350843581903,0.0,-10.481502946385476,-11.060275234394433,-10.688834631838816,-5.829117316003891,-5.184654962424231,-5.323605576578761,-6.278042496092929,-6.437952912001278,-5.225306493058716,-10.268670325120668,-6.420198241804209,-5.273296576066946,-5.991886219237582,-5.668605522907749,-5.661528644237186,-5.028093367725907,-5.269615159433525,-6.419168790716297,-9.923665663960596
Methanobrevibacter smithii,-9.836153513761525,0.0,0.0,0.0,0.0,0.0,-11.06593890189684,-3.534490248260199,-8.475750654048772,-9.84394527167719,0.0,-10.580614331435298,-10.791757104416165,-8.989830270328373,-5.268459678725091,-2.8510972349179036,-3.788197971865133,-3.0109089247570613,-3.896447717832824,-4.016222949152371,0.0
Clostridium perfringens,-5.519387123989826,-5.398012940857214,-5.229201417339966,-5.795572008199885,-5.5294943810376385,-5.379931594313205,-4.693799361055555,-5.113410038405275,-5.8290119557409295,-6.081444585403779,-5.25955229097002,-4.82849326356315,-5.480690002160573,-4.967462457299882,-4.99386930551668,-4.357742591983339,-4.284944147723019,-4.012462716012141,-4.216340366391174,-4.777105882764622,-5.22322594581938
Marvinbryantia formatexigens,-5.197459029102463,-4.90084867486481,-4.411278771609693,-5.308359298762119,-5.322052301167158,-5.583464988398332,-4.881614521393756,-4.758397310198648,-5.281978910652092,-5.041013536653697,-5.057472051380692,-4.618416364147627,-4.696887671697468,-4.381267410548277,-4.0998689001105895,-3.6906567680019693,-4.253942896139134,-4.134041779821423,-4.500449207207661,-4.83122243155632,-4.523873120619564
Segatella hominis,-3.4438360909826455,-4.113178356642359,-3.8437634146263413,-4.220371618468499,-3.7901934695415798,-9.668501092254242,-9.77643228470173,-9.476626341783355,-9.097239030795079,-9.763774922993171,-9.224053609748642,-1.5978174029677599,-8.721367776524803,-8.597512847549584,-8.023947428469885,-8.357742591983383,-7.82365105748333,-8.3312849000317,-8.364635351861985,-7.7958893584440485,-9.004585659344077
Enterocloster bolteae,-1.8368581267379938,-2.910144883253765,-3.0170357378507653,-3.157732627594748,-3.451435956041841,-4.60302725477685,-3.9150633544573576,-3.6995036211450767,-4.415054722361218,-4.083724325210608,-3.841309513676675,-2.323389073409568,-2.936888721155927,-2.5744405935691903,-1.686500916421681,-3.0536972019562976,-3.7686845982653723,-3.5541621793934945,-3.7769917594178737,-4.334343900540825,-0.6174382284836502
Coprococcus eutactus,-4.584163974994584,-5.25448562947951,-4.414585810400768,-5.626573890850414,-5.438910308331247,-2.0910722642183823,-1.8055420364908796,-2.698867278398207,-3.5291367486360112,-2.85753433642507,-4.4478033704673905,-4.010758723104295,-3.3319156874403943,-2.0593393156609134,-0.8104472297782224,-0.942950136448758,-2.504877928102582,-1.7814898833218056,-2.3580087223048687,-1.897556159426717,-5.068400756941486
Bacteroides thetaiotaomicron,1.2815359638605825,-0.5280782270118772,-0.61654303124276,1.39268094060862,-0.639057717485473,-0.46931954349016064,-1.3419935985538982,-0.8882139362305747,-0.7916157039360497,-1.4762497160226056,-1.9790291697166824,0.187142050535945,-2.0420552471502806,-2.7614123841247635,-2.789304888231801,-1.607897448906766,-1.0355583737698357,-1.3186153100310192,-1.1123923158547302,-0.8281517775963513,0.6899898781819511
Salmonella enterica,-6.476090289987274,-7.655023559063253,-7.330193623110399,-8.142737394586279,-7.776890808503996,-6.254752288943864,-6.422082712121968,-6.523932056561629,-7.371413994234035,-7.265869156541211,-6.478099232355174,-6.0810433219447315,-6.729980906829484,-5.7514255310032585,-4.1587180951845735,-5.199480508066606,-5.3502802478881355,-6.48242642579459,-5.9723179290831885,-6.278410454438874,-7.343081603749889
Roseburia intestinalis,1.5190402463809154,-1.1394288390014622,-0.16482978588745537,-1.9827177010756891,-1.1909827948876608,0.4175213660291905,1.2538586435268877,1.9703151949213744,1.6134515217899867,2.151660381980482,2.9863936694125344,3.4745015271342634,0.2814137592767369,-0.10121384618870752,-0.26785968077886757,1.260962090595352,-0.5712152621271921,-0.003020168568635494,-0.4738282389082925,-0.6689351475590443,0.7652521842854021
Butyrivibrio crossotus,-3.8385707637671005,-4.131461603006223,-3.2215786556486186,-4.90152530850866,-4.106246938305527,-4.3788773779412,-3.986157846369289,-3.9847732454535914,-4.424813688823548,-4.405272213206618,-3.976653493511028,-3.695023137627181,-4.2249419504052685,-3.898835738107742,-3.5645158098325767,-1.9862342341775578,-3.3667683706766995,-2.9820809699690702,-3.357808389729265,-3.589583921275226,-4.9711626578065875
Novisyntrophococcus fermenticellae,-5.5666928387681835,-5.953104911996233,-5.240895058185877,-6.582741809381693,-6.236322427141278,-5.872971605593318,-5.245759939481495,-5.444980715166801,-5.893796903199953,-5.896412691571256,-5.5313412536321565,-4.883047554915753,-5.4201982418042025,-4.661903434819533,-4.5281373054855,-4.420507387378825,-5.119982628466336,-4.959051723296257,-5.137191311342282,-5.708426517193703,-5.410404628593504
[Ruminococcus] torques,1.062677274467945,1.4923001013254111,1.008460770753679,1.149854912708291,0.9118363457966214,-1.6963007976338238,-0.9026386567060416,-0.23153372749732423,-1.6021527442899368,-1.1390535509055402,-0.0889143898537218,1.8339251150137008,0.08253269011696901,1.3334591012770443,1.156073450707945,1.0160367335616767,-1.099965263941425,-1.0167442908394932,-0.6700287241155821,-1.253606341860051,0.8431944798690738
Enterocloster asparagiformis,-5.156673414255959,-4.606554849428759,-4.700143232860705,-3.9651712933784466,-3.737703321629343,-4.79919367945377,-4.223937837032187,-3.602289441714525,-4.493898000759033,-4.658078726365783,-4.336663733408246,-4.555188340174446,-4.146458940467533,-3.7183672424239615,-3.3467622832996495,-3.5951318645184625,-3.787344053496974,-3.7976411765955063,-4.074616504929325,-4.427030908489267,-2.5372936363818854
Ruminococcus sp. FMB-CY1,-2.7304320402641964,0.0,-2.6679683907857954,0.0,-2.6366956353250415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.371750715487032,0.0,0.0,0.0,-3.364136130039408,-2.929113906753146,0.0,-4.261563765257736
Thomasclavelia spiroformis,-4.174884392900991,-8.457577494857029,-7.467697146860332,-9.001381545340765,-8.382173293604767,-5.137788216769124,-4.34864328787061,-4.310584774828184,-5.416135797751552,-6.198441229020913,-4.605260278500489,-5.670411001785893,-5.014337388900335,-3.1522023371569308,-4.075514570618172,-3.91937258887387,-4.252763741973869,-3.688049357735186,-3.6982845243001305,-4.8477105543448875,-2.2212096002208743
Bacteroides caecimuris,-3.550090871431048,-5.125619034832394,-4.961564336831224,-4.7115470801632195,-4.8139341504747,-4.5427555393803685,-4.952775550314995,-4.666780434863556,-4.95847496083919,-5.167484416470466,-5.435425895759936,-4.573635411420217,-4.609859461307775,-3.974879928862364,-4.110587337531798,-4.61139866550127,-4.12321133934221,-4.796302248387209,-4.472417820632278,-4.04272653675003,-3.670226414907863
Blautia coccoides,-4.440772392568842,-5.025861254431548,-4.273550043752702,-5.400477500750552,-5.219085722215972,-7.0973443910580185,-6.1510555155346385,-6.231150307333784,-6.235436324715066,-6.221684229532988,-6.191854787360486,-3.983268106258256,-6.455473716551739,-5.757809147794109,-5.4745412971577645,-5.559376453152991,-6.148207810931279,-6.125609873640169,-6.457744756253429,-5.769946091191759,-5.285065199637244
Clostridioides difficile,-3.8769795272201453,-3.321599825338044,-2.714846630620706,-3.7037009967000403,-3.4429066960415424,-3.880412029722256,-3.3486432878706096,-2.850564084670353,-3.712870361131773,-4.1160248171139155,-3.669891149396958,-3.465615540496524,-3.3492282356836354,-2.5334758552200465,-2.1273599045690132,-2.5912857011077324,-3.028352153000768,-2.6027791736385955,-3.1822409984574125,-3.480374547688132,-2.5178279754229105
Vescimonas coprocola,-5.146654658430969,-4.7101651132557,-4.018922024945661,-2.956987425982272,-3.088139204853027,-2.028359467646344,-1.3999122042142813,-0.16158637211099403,-1.4189774809719116,-1.654261883602131,-2.3471956408345958,-5.811061442090023,-0.5094215575397162,0.1649351076782074,0.8059178055708788,0.04090816974509804,-0.6903716528280388,-1.1142001454273924,-0.9363499631320019,-1.333947900252626,0.7120524563705771
Adlercreutzia hattorii,0.0,-6.635914736115536,-5.559890845070077,-4.41641904461957,-7.085013103866322,-6.831999824537021,-5.8116976145209,-4.806941162156684,-5.503058000044508,-6.798302606121409,-6.850946790935721,0.0,-6.299904008086489,-4.884794799630048,-4.560101645121581,-4.855242251454157,-4.925189083945365,-5.665872566890511,-5.872782255532268,-5.582667522999179,-3.8642474538900773
Butyrivibrio fibrisolvens,-6.84584690996525,-6.232790558380189,-5.464266241460062,-7.341456986938361,-6.497970292704112,-6.422744677852179,-6.175167971651443,-6.175794082351421,-6.642860639884035,-6.818410179569992,-6.280236445141764,-6.314474014733633,-5.880065522543823,-5.487329929799154,-4.929825251105326,-4.412341167230404,-5.624455211327129,-5.296796523646393,-5.758362344895377,-6.226523712773909,-6.454726959578803
